Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 07/09/2023
TIME       : 09:43:35
FILENAME   : C:\Users\jamar\Documents\Masters Thesis Project\Magueyes\CSV\VEI_S2_230907094335_X4479.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=24
  Status                  =Started =0
  Serial number           =..00-X4479  324.
  Instrument number       =          UTC-4     
                          =0
  Location                =VEI_S2
  Sample period           =M15
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


[Series settings]
  Serial number           =..00-X4479  324.
  Instrument number       =          UTC-4     
  Location                =VEI_S2
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =48:30:11 17/08/23
  End date / time         =48:30:09 07/09/23
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


Date/time,Pressure[cmH2O],Temperature[°C],2:Spec.cond.[ms/cm]
2023/08/26 23:15:48,1279.433,30.397,50.136
2023/08/26 23:30:48,1278.208,30.350,50.052
2023/08/26 23:45:48,1276.225,30.343,50.128
2023/08/27 00:00:48,1275.525,30.383,50.008
2023/08/27 00:15:48,1274.592,30.383,49.836
2023/08/27 00:30:48,1272.025,30.360,49.816
2023/08/27 00:45:48,1271.733,30.263,49.708
2023/08/27 01:00:48,1270.683,30.227,50.440
2023/08/27 01:15:48,1269.750,30.140,50.256
2023/08/27 01:30:48,1266.600,30.123,49.592
2023/08/27 01:45:48,1266.483,30.100,50.372
2023/08/27 02:00:48,1266.483,30.100,50.352
2023/08/27 02:15:48,1262.867,30.077,50.372
2023/08/27 02:30:48,1263.158,30.047,50.232
2023/08/27 02:45:48,1262.692,30.013,50.240
2023/08/27 03:00:48,1260.125,30.053,49.988
2023/08/27 03:15:48,1260.417,30.053,50.320
2023/08/27 03:30:48,1261.933,30.047,50.256
2023/08/27 03:45:48,1258.667,30.030,50.124
2023/08/27 04:00:48,1257.733,30.013,50.080
2023/08/27 04:15:48,1257.908,29.983,50.188
2023/08/27 04:30:48,1256.508,30.007,50.072
2023/08/27 04:45:48,1255.050,30.053,50.248
2023/08/27 05:00:48,1256.100,30.083,50.300
2023/08/27 05:15:48,1256.975,30.023,50.180
2023/08/27 05:30:48,1255.167,30.093,50.288
2023/08/27 05:45:48,1254.875,30.110,50.296
2023/08/27 06:00:48,1256.100,30.077,50.232
2023/08/27 06:15:48,1254.408,30.047,50.160
2023/08/27 06:30:48,1252.892,29.953,50.072
2023/08/27 06:45:48,1252.892,30.140,50.376
2023/08/27 07:00:48,1255.050,30.133,50.360
2023/08/27 07:15:48,1253.533,30.147,50.132
2023/08/27 07:30:48,1252.600,30.180,50.412
2023/08/27 07:45:48,1253.650,30.203,50.488
2023/08/27 08:00:48,1254.700,30.233,50.492
2023/08/27 08:15:48,1252.308,30.273,50.100
2023/08/27 08:30:48,1254.000,30.250,50.140
2023/08/27 08:45:48,1254.408,30.263,50.088
2023/08/27 09:00:48,1253.825,30.327,50.140
2023/08/27 09:15:48,1253.067,30.343,50.140
2023/08/27 09:30:48,1255.633,30.327,50.136
2023/08/27 09:45:48,1255.167,30.367,50.112
2023/08/27 10:00:48,1254.117,30.390,50.120
2023/08/27 10:15:48,1254.583,30.437,50.152
2023/08/27 10:30:48,1255.050,30.507,50.228
2023/08/27 10:45:48,1254.292,30.523,50.236
2023/08/27 11:00:48,1255.633,30.507,50.276
2023/08/27 11:15:48,1257.267,30.610,50.344
2023/08/27 11:30:48,1254.408,30.577,50.368
2023/08/27 11:45:48,1255.633,30.553,50.368
2023/08/27 12:00:48,1257.150,30.577,49.860
2023/08/27 12:15:48,1255.342,30.610,49.712
2023/08/27 12:30:48,1256.217,30.623,50.500
2023/08/27 12:45:48,1258.200,30.647,50.488
2023/08/27 13:00:48,1257.442,30.687,50.544
2023/08/27 13:15:48,1257.267,30.757,50.584
2023/08/27 13:30:48,1259.250,30.803,50.156
2023/08/27 13:45:48,1258.958,30.827,50.160
2023/08/27 14:00:48,1260.300,30.890,50.216
2023/08/27 14:15:48,1260.417,30.953,50.288
2023/08/27 14:30:48,1262.400,30.920,50.288
2023/08/27 14:45:48,1262.575,30.930,50.280
2023/08/27 15:00:48,1263.333,31.000,50.356
2023/08/27 15:15:48,1265.842,31.013,50.352
2023/08/27 15:30:48,1266.017,31.037,50.312
2023/08/27 15:45:48,1266.192,31.037,50.360
2023/08/27 16:00:48,1268.000,31.047,50.380
2023/08/27 16:15:48,1269.925,31.077,50.384
2023/08/27 16:30:48,1270.683,31.100,50.424
2023/08/27 16:45:48,1272.200,31.133,50.428
2023/08/27 17:00:48,1272.667,31.140,50.452
2023/08/27 17:15:48,1274.767,31.140,50.468
2023/08/27 17:30:48,1274.767,31.203,50.492
2023/08/27 17:45:48,1275.933,31.133,50.432
2023/08/27 18:00:48,1277.625,31.117,50.440
2023/08/27 18:15:48,1277.450,31.110,50.436
2023/08/27 18:30:48,1278.033,31.110,50.444
2023/08/27 18:45:48,1279.433,31.110,50.432
2023/08/27 19:00:48,1279.550,31.110,50.244
2023/08/27 19:15:48,1280.017,31.070,50.324
2023/08/27 19:30:48,1281.067,31.070,50.292
2023/08/27 19:45:48,1280.775,31.070,50.332
2023/08/27 20:00:48,1281.067,31.070,50.348
2023/08/27 20:15:48,1281.067,31.053,50.328
2023/08/27 20:30:48,1281.358,31.030,50.344
2023/08/27 20:45:48,1282.000,31.030,50.300
2023/08/27 21:00:48,1282.117,31.013,50.340
2023/08/27 21:15:48,1282.583,31.030,50.336
2023/08/27 21:30:48,1283.458,31.013,50.324
2023/08/27 21:45:48,1283.750,31.030,50.324
2023/08/27 22:00:48,1282.408,31.013,50.304
2023/08/27 22:15:48,1282.700,31.000,50.316
2023/08/27 22:30:48,1283.633,31.000,50.304
2023/08/27 22:45:48,1282.408,30.977,50.288
2023/08/27 23:00:48,1282.700,30.967,50.236
2023/08/27 23:15:48,1282.700,30.943,50.240
2023/08/27 23:30:48,1280.308,30.953,50.144
2023/08/27 23:45:48,1280.775,30.920,49.452
2023/08/28 00:00:48,1279.433,30.920,49.556
2023/08/28 00:15:48,1278.500,30.897,49.680
2023/08/28 00:30:48,1276.692,30.897,50.188
2023/08/28 00:45:48,1276.108,30.883,50.172
2023/08/28 01:00:48,1275.175,30.873,49.924
2023/08/28 01:15:48,1273.075,30.860,49.988
2023/08/28 01:30:48,1271.908,30.843,50.148
2023/08/28 01:45:48,1272.492,30.827,50.156
2023/08/28 02:00:48,1271.733,30.803,50.108
2023/08/28 02:15:48,1269.750,30.810,50.100
2023/08/28 02:30:48,1268.117,30.797,50.072
2023/08/28 02:45:48,1268.000,30.797,50.116
2023/08/28 03:00:48,1266.308,30.773,50.104
2023/08/28 03:15:48,1266.483,30.763,50.100
2023/08/28 03:30:48,1266.775,30.763,50.072
2023/08/28 03:45:48,1263.625,30.750,50.536
2023/08/28 04:00:48,1263.742,30.733,50.504
2023/08/28 04:15:48,1264.383,30.717,50.504
2023/08/28 04:30:48,1263.333,30.703,50.528
2023/08/28 04:45:48,1262.983,30.693,50.480
2023/08/28 05:00:48,1263.333,30.693,50.472
2023/08/28 05:15:48,1260.300,30.680,50.436
2023/08/28 05:30:48,1261.817,30.670,50.344
2023/08/28 05:45:48,1261.350,30.663,50.380
2023/08/28 06:00:48,1261.058,30.647,50.384
2023/08/28 06:15:48,1261.350,30.640,50.388
2023/08/28 06:30:48,1261.933,30.633,50.404
2023/08/28 06:45:48,1261.175,30.610,50.408
2023/08/28 07:00:48,1259.367,30.600,50.392
2023/08/28 07:15:48,1260.417,30.583,50.400
2023/08/28 07:30:48,1261.350,30.553,50.396
2023/08/28 07:45:48,1261.350,30.560,50.416
2023/08/28 08:00:48,1261.350,30.570,50.404
2023/08/28 08:15:48,1259.367,30.570,50.432
2023/08/28 08:30:48,1260.767,30.577,50.424
2023/08/28 08:45:48,1258.958,30.600,50.444
2023/08/28 09:00:48,1258.958,30.617,50.460
2023/08/28 09:15:48,1259.717,30.633,50.320
2023/08/28 09:30:48,1260.008,30.663,50.488
2023/08/28 09:45:48,1258.200,30.693,50.480
2023/08/28 10:00:48,1259.367,30.710,50.476
2023/08/28 10:15:48,1260.300,30.757,50.472
2023/08/28 10:30:48,1258.783,30.833,50.068
2023/08/28 10:45:48,1258.783,30.860,50.084
2023/08/28 11:00:48,1259.250,30.827,50.048
2023/08/28 11:15:48,1260.125,30.860,50.084
2023/08/28 11:30:48,1258.958,30.883,50.088
2023/08/28 11:45:48,1259.075,30.890,50.084
2023/08/28 12:00:48,1260.417,30.937,50.120
2023/08/28 12:15:48,1260.767,30.907,50.004
2023/08/28 12:30:48,1260.300,30.890,50.132
2023/08/28 12:45:48,1260.883,30.897,50.132
2023/08/28 13:00:48,1260.883,30.907,50.156
2023/08/28 13:15:48,1261.350,30.953,50.232
2023/08/28 13:30:48,1262.225,30.930,50.244
2023/08/28 13:45:48,1262.983,30.953,50.252
2023/08/28 14:00:48,1263.158,31.013,50.276
2023/08/28 14:15:48,1264.383,31.000,50.308
2023/08/28 14:30:48,1263.333,30.983,50.308
2023/08/28 14:45:48,1264.792,31.007,50.320
2023/08/28 15:00:48,1266.775,31.013,50.356
2023/08/28 15:15:48,1266.600,31.013,50.372
2023/08/28 15:30:48,1269.458,31.030,50.348
2023/08/28 15:45:48,1269.342,31.047,50.356
2023/08/28 16:00:48,1269.633,31.110,50.448
2023/08/28 16:15:48,1271.908,31.163,50.448
2023/08/28 16:30:48,1273.833,31.140,50.400
2023/08/28 16:45:48,1275.058,31.170,50.452
2023/08/28 17:00:48,1275.525,31.117,50.412
2023/08/28 17:15:48,1276.867,31.180,50.388
2023/08/28 17:30:48,1278.208,31.157,50.436
2023/08/28 17:45:48,1279.550,31.170,50.464
2023/08/28 18:00:48,1280.308,31.170,50.460
2023/08/28 18:15:48,1282.117,31.163,50.440
2023/08/28 18:30:48,1282.408,31.163,50.444
2023/08/28 18:45:48,1284.683,31.140,50.480
2023/08/28 19:00:48,1286.667,31.123,50.448
2023/08/28 19:15:48,1287.717,31.133,50.436
2023/08/28 19:30:48,1287.717,31.117,50.464
2023/08/28 19:45:48,1288.592,31.110,50.468
2023/08/28 20:00:48,1288.592,31.100,50.472
2023/08/28 20:15:48,1288.417,31.070,50.444
2023/08/28 20:30:48,1290.867,31.070,50.412
2023/08/28 20:45:48,1290.225,31.047,50.436
2023/08/28 21:00:48,1291.158,31.047,50.376
2023/08/28 21:15:48,1292.383,31.023,50.400
2023/08/28 21:30:48,1289.350,31.013,50.376
2023/08/28 21:45:48,1290.400,31.013,50.384
2023/08/28 22:00:48,1290.108,30.977,50.360
2023/08/28 22:15:48,1289.642,30.983,50.352
2023/08/28 22:30:48,1289.058,30.967,50.280
2023/08/28 22:45:48,1289.525,30.953,49.872
2023/08/28 23:00:48,1288.300,30.937,50.312
2023/08/28 23:15:48,1287.250,30.930,50.276
2023/08/28 23:30:48,1287.075,30.920,50.300
2023/08/28 23:45:48,1284.508,30.920,50.296
2023/08/29 00:00:48,1285.150,30.890,50.332
2023/08/29 00:15:48,1283.342,30.867,50.252
2023/08/29 00:30:48,1283.633,30.867,50.312
2023/08/29 00:45:48,1280.775,30.890,50.272
2023/08/29 01:00:48,1281.242,30.883,50.308
2023/08/29 01:15:48,1280.017,30.907,50.212
2023/08/29 01:30:48,1277.917,30.930,50.304
2023/08/29 01:45:48,1277.625,30.913,50.292
2023/08/29 02:00:48,1276.692,30.873,50.288
2023/08/29 02:15:48,1275.175,30.890,50.252
2023/08/29 02:30:48,1274.592,30.883,50.200
2023/08/29 02:45:48,1273.250,30.867,50.216
2023/08/29 03:00:48,1272.958,30.850,50.192
2023/08/29 03:15:48,1270.858,30.827,50.228
2023/08/29 03:30:48,1270.392,30.833,50.204
2023/08/29 03:45:48,1269.458,30.810,50.152
2023/08/29 04:00:48,1268.700,30.797,50.184
2023/08/29 04:15:48,1268.875,30.797,50.192
2023/08/29 04:30:48,1267.067,30.773,50.196
2023/08/29 04:45:48,1265.550,30.763,50.208
2023/08/29 05:00:48,1265.842,30.757,50.648
2023/08/29 05:15:48,1263.625,30.733,50.688
2023/08/29 05:30:48,1262.400,30.733,50.648
2023/08/29 05:45:48,1263.917,30.733,50.624
2023/08/29 06:00:48,1262.225,30.717,50.548
2023/08/29 06:15:48,1261.058,30.717,50.664
2023/08/29 06:30:48,1261.175,30.687,50.312
2023/08/29 06:45:48,1261.642,30.670,50.620
2023/08/29 07:00:48,1260.417,30.670,50.636
2023/08/29 07:15:48,1260.008,30.680,50.660
2023/08/29 07:30:48,1260.592,30.687,50.660
2023/08/29 07:45:48,1261.058,30.663,50.696
2023/08/29 08:00:48,1259.717,30.710,50.692
2023/08/29 08:15:48,1259.717,30.727,50.700
2023/08/29 08:30:48,1259.833,30.703,50.628
2023/08/29 08:45:48,1259.717,30.733,50.676
2023/08/29 09:00:48,1258.200,30.787,50.256
2023/08/29 09:15:48,1259.542,30.843,50.280
2023/08/29 09:30:48,1258.667,30.860,50.288
2023/08/29 09:45:48,1259.250,30.937,50.316
2023/08/29 10:00:48,1259.250,30.937,50.360
2023/08/29 10:15:48,1259.075,30.990,50.396
2023/08/29 10:30:48,1258.783,31.070,50.428
2023/08/29 10:45:48,1258.200,31.123,50.508
2023/08/29 11:00:48,1258.025,31.163,50.492
2023/08/29 11:15:48,1258.317,31.187,50.552
2023/08/29 11:30:48,1258.317,31.217,50.536
2023/08/29 11:45:48,1258.958,31.233,50.592
2023/08/29 12:00:48,1259.717,31.280,50.656
2023/08/29 12:15:48,1258.492,31.273,50.620
2023/08/29 12:30:48,1260.592,31.250,50.604
2023/08/29 12:45:48,1259.250,31.263,50.652
2023/08/29 13:00:48,1259.250,31.233,50.656
2023/08/29 13:15:48,1259.542,31.233,50.584
2023/08/29 13:30:48,1260.125,31.210,50.612
2023/08/29 13:45:48,1261.058,31.227,50.576
2023/08/29 14:00:48,1261.350,31.310,50.144
2023/08/29 14:15:48,1261.350,31.297,50.160
2023/08/29 14:30:48,1262.692,31.250,50.172
2023/08/29 14:45:48,1261.642,31.297,50.060
2023/08/29 15:00:48,1261.350,31.320,50.272
2023/08/29 15:15:48,1264.383,31.360,50.256
2023/08/29 15:30:48,1264.675,31.320,50.220
2023/08/29 15:45:48,1264.792,31.310,50.232
2023/08/29 16:00:48,1266.192,31.327,50.240
2023/08/29 16:15:48,1266.600,31.320,50.200
2023/08/29 16:30:48,1267.533,31.297,50.200
2023/08/29 16:45:48,1269.458,31.303,50.208
2023/08/29 17:00:48,1270.217,31.297,50.208
2023/08/29 17:15:48,1270.858,31.303,50.204
2023/08/29 17:30:48,1271.558,31.303,50.212
2023/08/29 17:45:48,1273.833,31.297,50.204
2023/08/29 18:00:48,1273.250,31.280,50.628
2023/08/29 18:15:48,1275.350,31.240,50.616
2023/08/29 18:30:48,1278.033,31.227,50.612
2023/08/29 18:45:48,1279.258,31.203,50.592
2023/08/29 19:00:48,1278.383,31.193,50.580
2023/08/29 19:15:48,1280.600,31.180,50.560
2023/08/29 19:30:48,1281.650,31.140,50.524
2023/08/29 19:45:48,1283.050,31.133,50.444
2023/08/29 20:00:48,1282.875,31.093,50.448
2023/08/29 20:15:48,1282.700,31.083,50.472
2023/08/29 20:30:48,1284.100,31.070,50.496
2023/08/29 20:45:48,1286.025,31.047,50.516
2023/08/29 21:00:48,1286.317,31.013,50.516
2023/08/29 21:15:48,1285.733,31.023,50.444
2023/08/29 21:30:48,1285.908,31.013,50.420
2023/08/29 21:45:48,1286.200,30.990,50.412
2023/08/29 22:00:48,1287.075,31.007,50.412
2023/08/29 22:15:48,1289.350,30.983,50.388
2023/08/29 22:30:48,1286.958,30.983,50.420
2023/08/29 22:45:48,1287.367,30.960,50.408
2023/08/29 23:00:48,1287.250,30.960,50.400
2023/08/29 23:15:48,1286.958,30.953,50.372
2023/08/29 23:30:48,1286.958,30.930,50.360
2023/08/29 23:45:48,1286.667,30.913,50.308
2023/08/30 00:00:48,1286.783,30.897,50.332
2023/08/30 00:15:48,1285.558,30.873,50.316
2023/08/30 00:30:48,1282.700,30.890,50.312
2023/08/30 00:45:48,1283.925,30.883,50.164
2023/08/30 01:00:48,1283.167,30.867,49.692
2023/08/30 01:15:48,1281.533,30.833,50.280
2023/08/30 01:30:48,1282.292,30.810,50.280
2023/08/30 01:45:48,1280.892,30.797,50.292
2023/08/30 02:00:48,1279.258,30.780,50.296
2023/08/30 02:15:48,1278.967,30.773,50.312
2023/08/30 02:30:48,1278.383,30.797,50.380
2023/08/30 02:45:48,1276.575,30.820,50.368
2023/08/30 03:00:48,1276.983,30.883,50.428
2023/08/30 03:15:48,1276.108,30.907,50.448
2023/08/30 03:30:48,1274.125,30.873,50.476
2023/08/30 03:45:48,1274.008,30.867,50.468
2023/08/30 04:00:48,1273.075,30.867,50.448
2023/08/30 04:15:48,1272.200,30.850,50.400
2023/08/30 04:30:48,1271.558,30.860,50.424
2023/08/30 04:45:48,1271.908,30.833,50.440
2023/08/30 05:00:48,1270.683,30.803,50.412
2023/08/30 05:15:48,1270.100,30.810,50.436
2023/08/30 05:30:48,1267.533,30.787,50.444
2023/08/30 05:45:48,1268.408,30.780,50.440
2023/08/30 06:00:48,1268.292,30.763,50.408
2023/08/30 06:15:48,1267.533,30.733,50.828
2023/08/30 06:30:48,1266.775,30.740,50.884
2023/08/30 06:45:48,1267.242,30.733,50.876
2023/08/30 07:00:48,1265.083,30.703,50.840
2023/08/30 07:15:48,1266.192,30.703,50.800
2023/08/30 07:30:48,1265.725,30.703,50.376
2023/08/30 07:45:48,1265.842,30.693,50.208
2023/08/30 08:00:48,1265.258,30.680,50.988
2023/08/30 08:15:48,1265.433,30.680,50.972
2023/08/30 08:30:48,1264.208,30.693,50.704
2023/08/30 08:45:48,1264.792,30.703,50.800
2023/08/30 09:00:48,1262.983,30.797,50.304
2023/08/30 09:15:48,1263.917,30.803,50.304
2023/08/30 09:30:48,1265.725,30.897,50.312
2023/08/30 09:45:48,1263.917,30.920,50.356
2023/08/30 10:00:48,1262.867,30.960,50.312
2023/08/30 10:15:48,1264.383,30.990,50.176
2023/08/30 10:30:48,1264.967,30.953,50.076
2023/08/30 10:45:48,1262.108,31.037,50.172
2023/08/30 11:00:48,1263.450,31.060,50.280
2023/08/30 11:15:48,1262.225,31.133,50.380
2023/08/30 11:30:48,1263.158,31.140,50.352
2023/08/30 11:45:48,1261.817,31.203,50.436
2023/08/30 12:00:48,1263.333,31.147,49.708
2023/08/30 12:15:48,1261.642,31.203,50.496
2023/08/30 12:30:48,1261.642,31.203,50.456
2023/08/30 12:45:48,1263.158,31.140,50.480
2023/08/30 13:00:48,1262.225,31.117,50.524
2023/08/30 13:15:48,1262.692,31.023,50.364
2023/08/30 13:30:48,1263.742,30.953,50.356
2023/08/30 13:45:48,1263.917,30.967,50.340
2023/08/30 14:00:48,1262.692,31.110,50.460
2023/08/30 14:15:48,1263.158,31.157,50.500
2023/08/30 14:30:48,1264.500,31.187,48.932
2023/08/30 14:45:48,1263.158,31.170,50.436
2023/08/30 15:00:48,1264.675,31.250,50.488
2023/08/30 15:15:48,1265.725,31.203,50.508
2023/08/30 15:30:48,1265.083,31.210,50.496
2023/08/30 15:45:48,1264.675,31.263,50.616
2023/08/30 16:00:48,1267.358,31.140,50.468
2023/08/30 16:15:48,1267.533,31.110,50.464
2023/08/30 16:30:48,1266.192,31.093,50.440
2023/08/30 16:45:48,1268.700,31.123,50.484
2023/08/30 17:00:48,1268.292,31.170,50.548
2023/08/30 17:15:48,1268.875,31.193,50.572
2023/08/30 17:30:48,1269.458,31.187,50.600
2023/08/30 17:45:48,1271.150,31.180,50.604
2023/08/30 18:00:48,1272.667,31.157,50.568
2023/08/30 18:15:48,1273.075,31.123,50.544
2023/08/30 18:30:48,1275.350,31.083,50.520
2023/08/30 18:45:48,1276.867,31.053,50.360
2023/08/30 19:00:48,1276.575,31.060,50.288
2023/08/30 19:15:48,1276.692,31.053,50.396
2023/08/30 19:30:48,1277.625,31.047,50.388
2023/08/30 19:45:48,1278.383,31.037,50.368
2023/08/30 20:00:48,1278.033,31.013,50.360
2023/08/30 20:15:48,1279.258,31.007,50.340
2023/08/30 20:30:48,1281.067,31.000,50.300
2023/08/30 20:45:48,1280.017,30.983,50.296
2023/08/30 21:00:48,1281.067,30.953,50.300
2023/08/30 21:15:48,1283.750,30.960,50.296
2023/08/30 21:30:48,1282.875,30.953,50.320
2023/08/30 21:45:48,1283.633,30.953,50.284
2023/08/30 22:00:48,1283.458,30.943,50.268
2023/08/30 22:15:48,1282.700,30.930,50.264
2023/08/30 22:30:48,1282.700,30.920,50.264
2023/08/30 22:45:48,1284.217,30.913,50.264
2023/08/30 23:00:48,1283.750,30.890,49.936
2023/08/30 23:15:48,1282.875,30.890,50.308
2023/08/30 23:30:48,1282.117,30.883,50.224
2023/08/30 23:45:48,1282.700,30.890,50.288
2023/08/31 00:00:48,1282.117,30.883,50.308
2023/08/31 00:15:48,1280.600,31.000,50.424
2023/08/31 00:30:48,1279.842,31.013,50.520
2023/08/31 00:45:48,1279.083,30.990,50.488
2023/08/31 01:00:48,1279.725,31.000,50.496
2023/08/31 01:15:48,1279.725,31.007,50.476
2023/08/31 01:30:48,1278.792,30.913,50.452
2023/08/31 01:45:48,1278.383,30.967,50.668
2023/08/31 02:00:48,1277.333,30.930,50.840
2023/08/31 02:15:48,1275.175,30.907,50.760
2023/08/31 02:30:48,1274.767,30.897,50.640
2023/08/31 02:45:48,1274.417,30.860,50.400
2023/08/31 03:00:48,1273.717,30.850,50.732
2023/08/31 03:15:48,1272.783,30.833,50.780
2023/08/31 03:30:48,1271.908,30.797,50.636
2023/08/31 03:45:48,1270.975,30.797,50.764
2023/08/31 04:00:48,1270.217,30.763,50.776
2023/08/31 04:15:48,1268.408,30.757,51.144
2023/08/31 04:30:48,1269.925,30.733,51.192
2023/08/31 04:45:48,1269.167,30.733,51.092
2023/08/31 05:00:48,1268.583,30.703,51.004
2023/08/31 05:15:48,1268.583,30.670,51.012
2023/08/31 05:30:48,1267.825,30.693,51.156
2023/08/31 05:45:48,1267.825,30.640,51.020
2023/08/31 06:00:48,1266.892,30.633,51.032
2023/08/31 06:15:48,1267.358,30.610,51.084
2023/08/31 06:30:48,1266.308,30.570,51.108
2023/08/31 06:45:48,1265.842,30.560,51.064
2023/08/31 07:00:48,1266.017,30.523,50.996
2023/08/31 07:15:48,1265.842,30.513,50.968
2023/08/31 07:30:48,1264.208,30.513,50.952
2023/08/31 07:45:48,1263.625,30.500,50.940
2023/08/31 08:00:48,1263.917,30.500,50.884
2023/08/31 08:15:48,1264.383,30.490,50.860
2023/08/31 08:30:48,1263.158,30.490,50.880
2023/08/31 08:45:48,1263.917,30.547,50.896
2023/08/31 09:00:48,1264.675,30.610,50.916
2023/08/31 09:15:48,1264.383,30.680,50.956
2023/08/31 09:30:48,1263.742,30.733,50.532
2023/08/31 09:45:48,1264.383,30.797,50.508
2023/08/31 10:00:48,1264.500,30.740,50.984
2023/08/31 10:15:48,1264.675,30.827,50.528
2023/08/31 10:30:48,1265.083,30.897,50.616
2023/08/31 10:45:48,1266.017,30.920,50.624
2023/08/31 11:00:48,1267.067,30.920,50.648
2023/08/31 11:15:48,1266.192,30.943,50.552
2023/08/31 11:30:48,1266.017,30.833,50.480
2023/08/31 11:45:48,1267.067,30.883,50.512
2023/08/31 12:00:48,1267.650,30.860,50.484
2023/08/31 12:15:48,1268.700,30.827,50.472
2023/08/31 12:30:48,1267.825,30.850,50.480
2023/08/31 12:45:48,1268.292,30.890,50.524
2023/08/31 13:00:48,1269.342,30.930,50.552
2023/08/31 13:15:48,1269.633,30.960,50.580
2023/08/31 13:30:48,1268.000,31.013,50.636
2023/08/31 13:45:48,1269.342,30.983,50.528
2023/08/31 14:00:48,1269.750,31.047,50.640
2023/08/31 14:15:48,1269.633,31.030,50.656
2023/08/31 14:30:48,1269.633,30.990,50.592
2023/08/31 14:45:48,1269.750,30.953,50.608
2023/08/31 15:00:48,1268.875,30.960,50.000
2023/08/31 15:15:48,1267.242,30.953,49.960
2023/08/31 15:30:48,1270.683,30.913,50.572
2023/08/31 15:45:48,1269.633,30.897,50.504
2023/08/31 16:00:48,1268.408,30.890,50.548
2023/08/31 16:15:48,1269.050,30.890,50.548
2023/08/31 16:30:48,1270.392,30.913,50.568
2023/08/31 16:45:48,1269.750,30.907,50.568
2023/08/31 17:00:48,1270.100,30.920,50.560
2023/08/31 17:15:48,1270.508,30.913,50.488
2023/08/31 17:30:48,1272.200,30.920,50.544
2023/08/31 17:45:48,1272.025,30.907,50.564
2023/08/31 18:00:48,1274.125,30.897,50.508
2023/08/31 18:15:48,1274.300,30.897,50.588
2023/08/31 18:30:48,1272.667,30.883,50.496
2023/08/31 18:45:48,1273.833,30.860,50.468
2023/08/31 19:00:48,1275.642,30.860,50.508
2023/08/31 19:15:48,1276.575,30.850,50.576
2023/08/31 19:30:48,1275.175,30.833,50.568
2023/08/31 19:45:48,1275.817,30.820,50.684
2023/08/31 20:00:48,1277.742,30.803,50.836
2023/08/31 20:15:48,1276.400,30.787,50.860
2023/08/31 20:30:48,1278.208,30.773,50.844
2023/08/31 20:45:48,1279.258,30.757,51.360
2023/08/31 21:00:48,1278.967,30.757,51.284
2023/08/31 21:15:48,1279.083,30.757,51.240
2023/08/31 21:30:48,1281.533,30.733,51.236
2023/08/31 21:45:48,1281.358,30.727,51.168
2023/08/31 22:00:48,1280.892,30.727,51.252
2023/08/31 22:15:48,1282.292,30.703,50.840
2023/08/31 22:30:48,1283.167,30.703,50.804
2023/08/31 22:45:48,1282.292,30.687,50.936
2023/08/31 23:00:48,1282.117,30.703,51.040
2023/08/31 23:15:48,1284.100,30.687,51.064
2023/08/31 23:30:48,1282.700,30.680,51.236
2023/08/31 23:45:48,1283.633,30.670,51.252
2023/09/01 00:00:48,1282.700,30.670,51.312
2023/09/01 00:15:48,1283.633,30.657,51.200
2023/09/01 00:30:48,1282.700,30.640,51.272
2023/09/01 00:45:48,1282.875,30.647,51.312
2023/09/01 01:00:48,1281.533,30.633,51.468
2023/09/01 01:15:48,1282.117,30.670,51.568
2023/09/01 01:30:48,1281.533,30.623,51.616
2023/09/01 01:45:48,1280.192,30.610,51.328
2023/09/01 02:00:48,1280.892,30.617,51.188
2023/09/01 02:15:48,1280.483,30.610,51.320
2023/09/01 02:30:48,1279.725,30.593,51.320
2023/09/01 02:45:48,1277.158,30.553,51.136
2023/09/01 03:00:48,1277.158,30.547,50.880
2023/09/01 03:15:48,1276.867,30.547,50.912
2023/09/01 03:30:48,1274.883,30.523,50.876
2023/09/01 03:45:48,1273.833,30.507,50.956
2023/09/01 04:00:48,1273.542,30.490,50.808
2023/09/01 04:15:48,1272.958,30.490,50.620
2023/09/01 04:30:48,1273.542,30.483,50.656
2023/09/01 04:45:48,1273.075,30.453,50.752
2023/09/01 05:00:48,1272.783,30.437,50.792
2023/09/01 05:15:48,1269.925,30.443,50.748
2023/09/01 05:30:48,1271.267,30.420,50.700
