ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2024-03-09T20:41:11.000,0.55,310.18,0.36,-0.42
2024-03-09T20:56:11.000,0.68,307.16,0.41,-0.54
2024-03-09T21:11:11.000,0.67,314.57,0.47,-0.48
2024-03-09T21:26:11.000,0.56,309.54,0.36,-0.43
2024-03-09T21:41:11.000,0.72,316.91,0.53,-0.49
2024-03-09T21:56:11.000,0.51,320.26,0.39,-0.33
2024-03-09T22:11:11.000,0.49,307.43,0.30,-0.39
2024-03-09T22:26:11.000,0.49,305.70,0.29,-0.40
2024-03-09T22:41:11.000,0.56,309.87,0.36,-0.43
2024-03-09T22:56:11.000,0.37,313.82,0.26,-0.27
2024-03-09T23:11:11.000,0.51,317.01,0.37,-0.35
2024-03-09T23:26:11.000,0.85,318.72,0.64,-0.56
2024-03-09T23:41:11.000,0.42,298.08,0.20,-0.37
2024-03-09T23:56:11.000,0.56,284.17,0.14,-0.54
2024-03-10T00:11:11.000,0.43,285.49,0.12,-0.42
2024-03-10T00:26:11.000,0.40,293.75,0.16,-0.37
2024-03-10T00:41:11.000,0.27,275.84,0.03,-0.27
2024-03-10T00:56:11.000,0.61,298.18,0.29,-0.54
2024-03-10T01:11:11.000,0.69,309.45,0.44,-0.53
2024-03-10T01:26:11.000,0.66,317.55,0.49,-0.45
2024-03-10T01:41:11.000,0.65,316.78,0.47,-0.44
2024-03-10T01:56:11.000,0.61,308.96,0.39,-0.48
2024-03-10T02:11:11.000,0.51,311.06,0.34,-0.39
2024-03-10T02:26:11.000,0.50,311.28,0.33,-0.38
2024-03-10T02:41:11.000,0.56,332.98,0.50,-0.26
2024-03-10T02:56:11.000,0.65,320.89,0.50,-0.41
2024-03-10T03:11:11.000,0.47,295.99,0.21,-0.43
2024-03-10T03:26:11.000,0.59,279.51,0.10,-0.58
2024-03-10T03:41:11.000,0.56,267.55,-0.02,-0.56
2024-03-10T03:56:11.000,0.55,255.85,-0.13,-0.53
2024-03-10T04:11:11.000,0.54,239.70,-0.27,-0.47
2024-03-10T04:26:11.000,0.55,256.17,-0.13,-0.53
2024-03-10T04:41:11.000,0.29,305.46,0.17,-0.24
2024-03-10T04:56:11.000,0.28,296.73,0.12,-0.25
2024-03-10T05:11:11.000,0.46,315.55,0.33,-0.32
2024-03-10T05:26:11.000,0.51,324.99,0.42,-0.29
2024-03-10T05:41:11.000,0.51,316.99,0.37,-0.34
2024-03-10T05:56:11.000,0.49,285.90,0.13,-0.47
2024-03-10T06:11:11.000,0.42,276.07,0.04,-0.42
2024-03-10T06:26:11.000,0.43,237.00,-0.24,-0.36
2024-03-10T06:41:11.000,0.61,264.16,-0.06,-0.61
2024-03-10T06:56:11.000,1.01,229.56,-0.66,-0.77
2024-03-10T07:11:11.000,0.46,234.58,-0.27,-0.38
2024-03-10T07:26:11.000,0.39,286.07,0.11,-0.37
2024-03-10T07:41:11.000,0.24,246.89,-0.09,-0.22
2024-03-10T07:56:11.000,0.62,278.21,0.09,-0.62
2024-03-10T08:11:11.000,0.58,275.49,0.06,-0.58
2024-03-10T08:26:11.000,0.56,283.74,0.13,-0.54
2024-03-10T08:41:11.000,0.42,287.37,0.13,-0.40
2024-03-10T08:56:11.000,0.44,285.02,0.11,-0.42
2024-03-10T09:11:11.000,0.59,304.21,0.33,-0.49
2024-03-10T09:26:11.000,0.48,286.44,0.13,-0.46
2024-03-10T09:41:11.000,0.27,258.17,-0.06,-0.26
2024-03-10T09:56:11.000,0.46,276.27,0.05,-0.46
2024-03-10T10:11:11.000,0.49,293.64,0.20,-0.45
2024-03-10T10:26:11.000,0.50,305.87,0.29,-0.41
2024-03-10T10:41:11.000,0.12,95.90,-0.01,0.12
2024-03-10T10:56:11.000,0.23,202.80,-0.21,-0.09
2024-03-10T11:11:11.000,0.12,145.34,-0.10,0.07
2024-03-10T11:26:11.000,0.76,114.71,-0.32,0.69
2024-03-10T11:41:11.000,0.17,323.81,0.14,-0.10
2024-03-10T11:56:11.000,0.49,98.78,-0.07,0.48
2024-03-10T12:11:11.000,0.22,145.09,-0.18,0.12
2024-03-10T12:26:11.000,0.27,259.07,-0.05,-0.26
2024-03-10T12:41:11.000,0.22,302.61,0.12,-0.18
2024-03-10T12:56:11.000,0.27,339.84,0.25,-0.09
2024-03-10T13:11:11.000,0.16,262.39,-0.02,-0.16
2024-03-10T13:26:11.000,0.40,333.98,0.36,-0.17
2024-03-10T13:41:11.000,0.22,287.71,0.07,-0.21
2024-03-10T13:56:11.000,0.36,6.38,0.35,0.04
2024-03-10T14:11:11.000,0.21,49.19,0.14,0.16
2024-03-10T14:26:11.000,0.61,344.12,0.59,-0.17
2024-03-10T14:41:11.000,0.30,353.05,0.30,-0.04
2024-03-10T14:56:11.000,0.16,318.67,0.12,-0.10
2024-03-10T15:11:11.000,0.30,335.59,0.28,-0.13
2024-03-10T15:26:11.000,0.31,220.31,-0.23,-0.20
2024-03-10T15:41:11.000,0.44,305.63,0.26,-0.36
2024-03-10T15:56:11.000,0.25,286.31,0.07,-0.24
2024-03-10T16:11:11.000,0.20,326.84,0.17,-0.11
2024-03-10T16:26:11.000,0.53,347.93,0.51,-0.11
2024-03-10T16:41:11.000,0.42,252.25,-0.13,-0.40
2024-03-10T16:56:11.000,0.30,333.45,0.27,-0.13
2024-03-10T17:11:11.000,0.37,61.98,0.18,0.33
2024-03-10T17:26:11.000,0.22,336.16,0.20,-0.09
2024-03-10T17:41:11.000,0.16,36.82,0.13,0.10
2024-03-10T17:56:11.000,0.44,326.37,0.37,-0.24
2024-03-10T18:11:11.000,0.51,350.02,0.50,-0.09
2024-03-10T18:26:11.000,0.30,303.17,0.17,-0.25
2024-03-10T18:41:11.000,0.18,208.95,-0.16,-0.09
2024-03-10T18:56:11.000,0.10,290.02,0.03,-0.10
2024-03-10T19:11:11.000,0.64,325.02,0.53,-0.37
2024-03-10T19:26:11.000,0.52,344.44,0.50,-0.14
2024-03-10T19:41:11.000,0.16,312.56,0.11,-0.12
2024-03-10T19:56:11.000,0.46,345.09,0.44,-0.12
2024-03-10T20:11:11.000,0.24,339.98,0.23,-0.08
2024-03-10T20:26:11.000,0.27,318.31,0.20,-0.18
2024-03-10T20:41:11.000,0.04,320.77,0.03,-0.03
2024-03-10T20:56:11.000,0.26,318.39,0.19,-0.17
2024-03-10T21:11:11.000,0.20,283.92,0.05,-0.19
2024-03-10T21:26:11.000,0.31,319.91,0.24,-0.20
2024-03-10T21:41:11.000,0.28,7.13,0.27,0.03
2024-03-10T21:56:11.000,0.13,249.69,-0.04,-0.12
2024-03-10T22:11:11.000,0.39,333.96,0.35,-0.17
2024-03-10T22:26:11.000,0.34,323.38,0.27,-0.20
2024-03-10T22:41:11.000,0.31,335.20,0.28,-0.13
2024-03-10T22:56:11.000,0.39,329.31,0.33,-0.20
2024-03-10T23:11:11.000,0.20,320.81,0.15,-0.12
2024-03-10T23:26:11.000,0.34,346.29,0.33,-0.08
2024-03-10T23:41:11.000,0.21,333.46,0.19,-0.10
2024-03-10T23:56:11.000,0.12,346.96,0.12,-0.03
2024-03-11T00:11:11.000,0.19,344.36,0.18,-0.05
2024-03-11T00:26:11.000,0.17,304.12,0.09,-0.14
2024-03-11T00:41:11.000,0.19,332.02,0.17,-0.09
2024-03-11T00:56:11.000,0.25,357.27,0.25,-0.01
2024-03-11T01:11:11.000,0.25,247.45,-0.10,-0.23
2024-03-11T01:26:11.000,0.44,340.96,0.41,-0.14
2024-03-11T01:41:11.000,0.43,322.83,0.34,-0.26
2024-03-11T01:56:11.000,0.39,326.01,0.32,-0.22
2024-03-11T02:11:11.000,0.45,322.20,0.36,-0.28
2024-03-11T02:26:11.000,0.42,327.71,0.35,-0.22
2024-03-11T02:41:11.000,0.49,342.95,0.47,-0.14
2024-03-11T02:56:11.000,0.47,320.43,0.36,-0.30
2024-03-11T03:11:11.000,0.36,335.30,0.32,-0.15
2024-03-11T03:26:11.000,0.38,299.85,0.19,-0.33
2024-03-11T03:41:11.000,0.49,339.44,0.46,-0.17
2024-03-11T03:56:11.000,0.32,309.94,0.20,-0.24
2024-03-11T04:11:11.000,0.32,305.82,0.19,-0.26
2024-03-11T04:26:11.000,0.36,307.90,0.22,-0.29
2024-03-11T04:41:11.000,0.31,331.41,0.27,-0.15
2024-03-11T04:56:11.000,0.37,306.93,0.22,-0.29
2024-03-11T05:11:11.000,0.58,322.75,0.46,-0.35
2024-03-11T05:26:11.000,0.53,321.80,0.42,-0.33
2024-03-11T05:41:11.000,0.43,330.37,0.37,-0.21
2024-03-11T05:56:11.000,0.30,326.90,0.25,-0.16
2024-03-11T06:11:11.000,0.51,336.12,0.47,-0.21
2024-03-11T06:26:11.000,0.51,331.96,0.45,-0.24
2024-03-11T06:41:11.000,0.60,335.00,0.55,-0.25
2024-03-11T06:56:11.000,0.64,338.42,0.60,-0.24
2024-03-11T07:11:11.000,0.49,331.60,0.43,-0.23
2024-03-11T07:26:11.000,0.44,328.99,0.38,-0.23
2024-03-11T07:41:11.000,0.62,332.48,0.55,-0.29
2024-03-11T07:56:11.000,0.40,331.71,0.36,-0.19
2024-03-11T08:11:11.000,0.67,335.76,0.61,-0.28
2024-03-11T08:26:11.000,0.49,323.31,0.40,-0.29
2024-03-11T08:41:11.000,0.73,334.01,0.66,-0.32
2024-03-11T08:56:11.000,0.53,333.19,0.47,-0.24
2024-03-11T09:11:11.000,0.52,342.03,0.49,-0.16
2024-03-11T09:26:11.000,0.52,327.16,0.43,-0.28
2024-03-11T09:41:11.000,0.50,336.91,0.46,-0.20
2024-03-11T09:56:11.000,0.51,333.35,0.46,-0.23
2024-03-11T10:11:11.000,0.55,336.62,0.50,-0.22
2024-03-11T10:26:11.000,0.42,333.36,0.37,-0.19
2024-03-11T10:41:11.000,0.50,337.39,0.46,-0.19
2024-03-11T10:56:11.000,0.47,350.19,0.46,-0.08
2024-03-11T11:11:11.000,0.36,337.34,0.33,-0.14
2024-03-11T11:26:11.000,0.40,330.94,0.35,-0.19
2024-03-11T11:41:11.000,0.51,344.62,0.50,-0.14
2024-03-11T11:56:11.000,0.33,17.28,0.32,0.10
2024-03-11T12:11:11.000,0.33,316.94,0.24,-0.23
2024-03-11T12:26:11.000,0.47,341.44,0.45,-0.15
2024-03-11T12:41:11.000,0.47,342.08,0.44,-0.14
2024-03-11T12:56:11.000,0.44,343.61,0.42,-0.13
2024-03-11T13:11:11.000,0.49,342.16,0.47,-0.15
2024-03-11T13:26:11.000,0.64,350.58,0.63,-0.10
2024-03-11T13:41:11.000,0.44,15.74,0.42,0.12
2024-03-11T13:56:11.000,0.35,349.08,0.35,-0.07
2024-03-11T14:11:11.000,0.38,341.01,0.36,-0.12
2024-03-11T14:26:11.000,0.24,325.20,0.19,-0.13
2024-03-11T14:41:11.000,0.09,250.17,-0.03,-0.08
2024-03-11T14:56:11.000,0.37,314.35,0.26,-0.27
2024-03-11T15:11:11.000,0.32,330.12,0.28,-0.16
2024-03-11T15:26:11.000,0.17,330.48,0.15,-0.08
2024-03-11T15:41:11.000,0.36,324.37,0.29,-0.21
2024-03-11T15:56:11.000,0.26,312.24,0.17,-0.19
2024-03-11T16:11:11.000,0.37,336.31,0.34,-0.15
2024-03-11T16:26:11.000,0.29,284.75,0.07,-0.28
2024-03-11T16:41:11.000,0.32,331.18,0.28,-0.15
2024-03-11T16:56:11.000,0.32,351.73,0.32,-0.05
2024-03-11T17:11:11.000,0.34,333.83,0.30,-0.15
2024-03-11T17:26:11.000,0.29,328.80,0.25,-0.15
2024-03-11T17:41:11.000,0.29,332.36,0.25,-0.13
2024-03-11T17:56:11.000,0.31,340.02,0.29,-0.11
2024-03-11T18:11:11.000,0.48,335.04,0.43,-0.20
2024-03-11T18:26:11.000,0.20,340.15,0.19,-0.07
2024-03-11T18:41:11.000,0.23,278.33,0.03,-0.23
2024-03-11T18:56:11.000,0.37,319.80,0.28,-0.24
2024-03-11T19:11:11.000,0.36,327.22,0.31,-0.20
2024-03-11T19:26:11.000,0.31,322.60,0.25,-0.19
2024-03-11T19:41:11.000,0.25,331.14,0.22,-0.12
2024-03-11T19:56:11.000,0.26,346.36,0.25,-0.06
2024-03-11T20:11:11.000,0.44,345.88,0.42,-0.11
2024-03-11T20:26:11.000,0.43,0.38,0.43,0.00
2024-03-11T20:41:11.000,0.30,330.28,0.26,-0.15
2024-03-11T20:56:11.000,0.38,336.64,0.35,-0.15
2024-03-11T21:11:11.000,0.25,323.17,0.20,-0.15
2024-03-11T21:26:11.000,0.18,270.86,0.00,-0.18
2024-03-11T21:41:11.000,0.24,312.75,0.16,-0.17
2024-03-11T21:56:11.000,0.29,322.51,0.23,-0.17
2024-03-11T22:11:11.000,0.22,323.18,0.17,-0.13
2024-03-11T22:26:11.000,0.30,306.58,0.18,-0.24
2024-03-11T22:41:11.000,0.25,316.33,0.18,-0.18
2024-03-11T22:56:11.000,0.25,331.80,0.22,-0.12
2024-03-11T23:11:11.000,0.25,325.29,0.21,-0.14
2024-03-11T23:26:11.000,0.35,322.65,0.28,-0.21
2024-03-11T23:41:11.000,0.32,340.12,0.30,-0.11
2024-03-11T23:56:11.000,0.38,339.90,0.35,-0.13
2024-03-12T00:11:11.000,0.41,308.26,0.25,-0.32
2024-03-12T00:26:11.000,0.38,303.42,0.21,-0.32
2024-03-12T00:41:11.000,0.37,322.26,0.29,-0.23
2024-03-12T00:56:11.000,0.15,311.83,0.10,-0.11
2024-03-12T01:11:11.000,0.28,311.90,0.18,-0.21
2024-03-12T01:26:11.000,0.14,313.97,0.09,-0.10
2024-03-12T01:41:11.000,0.13,303.31,0.07,-0.11
2024-03-12T01:56:11.000,0.30,316.31,0.22,-0.21
2024-03-12T02:11:11.000,0.30,310.92,0.19,-0.22
2024-03-12T02:26:11.000,0.34,324.46,0.28,-0.20
2024-03-12T02:41:11.000,0.28,332.10,0.25,-0.13
2024-03-12T02:56:11.000,0.07,166.12,-0.06,0.02
2024-03-12T03:11:11.000,0.10,309.88,0.07,-0.08
2024-03-12T03:26:11.000,0.11,287.10,0.03,-0.11
2024-03-12T03:41:11.000,0.09,314.12,0.06,-0.07
2024-03-12T03:56:11.000,0.20,337.85,0.19,-0.08
2024-03-12T04:11:11.000,0.23,299.24,0.11,-0.20
2024-03-12T04:26:11.000,0.19,317.09,0.14,-0.13
2024-03-12T04:41:11.000,0.29,321.16,0.22,-0.18
2024-03-12T04:56:11.000,0.23,298.92,0.11,-0.20
2024-03-12T05:11:11.000,0.08,275.11,0.01,-0.07
2024-03-12T05:26:11.000,0.39,358.10,0.39,-0.01
2024-03-12T05:41:11.000,0.31,358.45,0.31,-0.01
2024-03-12T05:56:11.000,0.42,334.17,0.38,-0.18
2024-03-12T06:11:11.000,0.34,338.81,0.32,-0.12
2024-03-12T06:26:11.000,0.30,321.18,0.23,-0.19
2024-03-12T06:41:11.000,0.24,311.76,0.16,-0.18
2024-03-12T06:56:11.000,0.25,334.62,0.22,-0.11
2024-03-12T07:11:11.000,0.19,314.38,0.14,-0.14
2024-03-12T07:26:11.000,0.25,255.91,-0.06,-0.24
2024-03-12T07:41:11.000,0.26,309.64,0.17,-0.20
2024-03-12T07:56:11.000,0.15,341.42,0.15,-0.05
2024-03-12T08:11:11.000,0.27,318.30,0.20,-0.18
2024-03-12T08:26:11.000,0.17,257.46,-0.04,-0.16
2024-03-12T08:41:11.000,0.36,243.10,-0.16,-0.33
2024-03-12T08:56:11.000,0.17,252.35,-0.05,-0.16
2024-03-12T09:11:11.000,0.24,327.13,0.20,-0.13
2024-03-12T09:26:11.000,0.27,288.25,0.08,-0.25
2024-03-12T09:41:11.000,0.64,206.93,-0.57,-0.29
2024-03-12T09:56:11.000,0.28,301.47,0.15,-0.24
2024-03-12T10:11:11.000,0.29,295.98,0.13,-0.26
2024-03-12T10:26:11.000,0.14,242.66,-0.06,-0.12
2024-03-12T10:41:11.000,0.15,255.30,-0.04,-0.14
2024-03-12T10:56:11.000,0.22,12.52,0.22,0.05
2024-03-12T11:11:11.000,0.05,16.25,0.04,0.01
2024-03-12T11:26:11.000,0.12,318.93,0.09,-0.08
2024-03-12T11:41:11.000,0.16,309.27,0.10,-0.12
2024-03-12T11:56:11.000,0.20,352.52,0.20,-0.03
2024-03-12T12:11:11.000,0.27,343.98,0.26,-0.07
2024-03-12T12:26:11.000,0.08,29.51,0.07,0.04
2024-03-12T12:41:11.000,0.11,323.07,0.09,-0.06
2024-03-12T12:56:11.000,0.14,315.25,0.10,-0.10
2024-03-12T13:11:11.000,0.26,354.84,0.26,-0.02
2024-03-12T13:26:11.000,0.09,326.28,0.07,-0.05
2024-03-12T13:41:11.000,0.17,155.68,-0.16,0.07
2024-03-12T13:56:11.000,0.14,319.27,0.11,-0.09
2024-03-12T14:11:11.000,0.13,15.01,0.13,0.03
2024-03-12T14:26:11.000,0.09,36.78,0.07,0.05
2024-03-12T14:41:11.000,0.47,7.40,0.47,0.06
2024-03-12T14:56:11.000,0.11,292.60,0.04,-0.11
2024-03-12T15:11:11.000,0.15,277.68,0.02,-0.14
2024-03-12T15:26:11.000,0.15,308.35,0.09,-0.12
2024-03-12T15:41:11.000,0.26,8.09,0.26,0.04
2024-03-12T15:56:11.000,0.16,310.64,0.10,-0.12
2024-03-12T16:11:11.000,0.24,331.94,0.21,-0.11
2024-03-12T16:26:11.000,0.32,330.10,0.28,-0.16
2024-03-12T16:41:11.000,0.25,312.84,0.17,-0.19
2024-03-12T16:56:11.000,0.26,336.81,0.24,-0.10
2024-03-12T17:11:11.000,0.13,331.96,0.11,-0.06
2024-03-12T17:26:11.000,0.36,313.05,0.24,-0.26
2024-03-12T17:41:11.000,0.32,301.52,0.17,-0.27
2024-03-12T17:56:11.000,0.01,57.60,0.00,0.01
2024-03-12T18:11:11.000,0.18,344.13,0.17,-0.05
2024-03-12T18:26:11.000,0.05,243.00,-0.02,-0.05
2024-03-12T18:41:11.000,0.27,254.23,-0.07,-0.26
2024-03-12T18:56:11.000,0.63,326.07,0.52,-0.35
2024-03-12T19:11:11.000,0.43,329.11,0.37,-0.22
2024-03-12T19:26:11.000,0.44,330.09,0.38,-0.22
2024-03-12T19:41:11.000,0.52,328.65,0.45,-0.27
2024-03-12T19:56:11.000,0.46,336.20,0.42,-0.19
2024-03-12T20:11:11.000,0.34,320.06,0.26,-0.22
2024-03-12T20:26:11.000,0.90,341.23,0.85,-0.29
2024-03-12T20:41:11.000,0.60,319.66,0.45,-0.39
2024-03-12T20:56:11.000,0.51,335.24,0.46,-0.21
2024-03-12T21:11:11.000,0.51,340.36,0.48,-0.17
2024-03-12T21:26:11.000,0.49,334.12,0.44,-0.21
2024-03-12T21:41:11.000,0.25,306.68,0.15,-0.20
2024-03-12T21:56:11.000,0.31,320.20,0.24,-0.20
2024-03-12T22:11:11.000,0.39,320.56,0.30,-0.25
2024-03-12T22:26:11.000,0.55,316.96,0.40,-0.38
2024-03-12T22:41:11.000,0.59,332.43,0.52,-0.27
2024-03-12T22:56:11.000,0.43,317.68,0.32,-0.29
2024-03-12T23:11:11.000,0.50,320.71,0.39,-0.32
2024-03-12T23:26:11.000,0.39,328.60,0.33,-0.20
2024-03-12T23:41:11.000,0.36,314.78,0.25,-0.26
2024-03-12T23:56:11.000,0.33,341.28,0.32,-0.11
2024-03-13T00:11:11.000,0.55,316.96,0.41,-0.38
2024-03-13T00:26:11.000,0.31,312.20,0.21,-0.23
2024-03-13T00:41:11.000,0.34,302.81,0.19,-0.29
2024-03-13T00:56:11.000,0.62,356.51,0.62,-0.04
2024-03-13T01:11:11.000,0.48,316.29,0.35,-0.33
2024-03-13T01:26:11.000,0.41,326.81,0.35,-0.23
2024-03-13T01:41:11.000,0.65,354.08,0.65,-0.07
2024-03-13T01:56:11.000,0.36,315.07,0.26,-0.26
2024-03-13T02:11:11.000,0.43,339.08,0.40,-0.15
2024-03-13T02:26:11.000,0.46,342.42,0.44,-0.14
2024-03-13T02:41:11.000,0.50,332.03,0.44,-0.23
2024-03-13T02:56:11.000,0.27,335.80,0.25,-0.11
2024-03-13T03:11:11.000,0.34,321.39,0.27,-0.21
2024-03-13T03:26:11.000,0.33,305.55,0.19,-0.27
2024-03-13T03:41:11.000,0.38,328.65,0.33,-0.20
2024-03-13T03:56:11.000,0.41,260.04,-0.07,-0.40
2024-03-13T04:11:11.000,0.38,323.71,0.31,-0.23
2024-03-13T04:26:11.000,0.30,271.14,0.01,-0.30
2024-03-13T04:41:11.000,0.44,317.75,0.33,-0.30
2024-03-13T04:56:11.000,0.53,296.50,0.24,-0.48
2024-03-13T05:11:11.000,0.48,307.72,0.29,-0.38
2024-03-13T05:26:11.000,0.51,313.46,0.35,-0.37
2024-03-13T05:41:11.000,0.53,276.23,0.06,-0.52
2024-03-13T05:56:11.000,0.40,302.82,0.21,-0.33
2024-03-13T06:11:11.000,0.30,212.85,-0.26,-0.16
2024-03-13T06:26:11.000,0.53,334.17,0.48,-0.23
2024-03-13T06:41:11.000,0.33,273.06,0.02,-0.33
2024-03-13T06:56:11.000,0.27,312.66,0.18,-0.20
2024-03-13T07:11:11.000,0.37,301.34,0.19,-0.31
2024-03-13T07:26:11.000,0.66,300.92,0.34,-0.57
2024-03-13T07:41:11.000,0.84,249.43,-0.29,-0.78
2024-03-13T07:56:11.000,0.68,271.64,0.02,-0.68
2024-03-13T08:11:11.000,0.33,265.34,-0.03,-0.33
2024-03-13T08:26:11.000,0.61,263.48,-0.07,-0.61
2024-03-13T08:41:11.000,0.60,289.00,0.20,-0.57
2024-03-13T08:56:11.000,0.57,285.59,0.15,-0.55
2024-03-13T09:11:11.000,0.60,293.54,0.24,-0.55
2024-03-13T09:26:11.000,0.65,298.73,0.31,-0.57
2024-03-13T09:41:11.000,0.71,288.24,0.22,-0.67
2024-03-13T09:56:11.000,0.56,304.34,0.32,-0.46
2024-03-13T10:11:11.000,0.41,303.33,0.22,-0.34
2024-03-13T10:26:11.000,0.44,303.41,0.24,-0.37
2024-03-13T10:41:11.000,0.52,287.96,0.16,-0.49
2024-03-13T10:56:11.000,0.69,309.05,0.44,-0.54
2024-03-13T11:11:11.000,0.40,286.57,0.11,-0.38
2024-03-13T11:26:11.000,0.04,114.42,-0.02,0.04
2024-03-13T11:41:11.000,0.49,213.47,-0.41,-0.27
2024-03-13T11:56:11.000,0.11,49.71,0.07,0.08
2024-03-13T12:11:11.000,1.00,164.41,-0.96,0.27
2024-03-13T12:26:11.000,0.72,120.05,-0.36,0.62
2024-03-13T12:41:11.000,0.37,192.47,-0.36,-0.08
2024-03-13T12:56:11.000,0.33,338.82,0.31,-0.12
2024-03-13T13:11:11.000,0.60,12.76,0.58,0.13
2024-03-13T13:26:11.000,0.47,328.79,0.40,-0.24
2024-03-13T13:41:11.000,0.72,325.33,0.59,-0.41
2024-03-13T13:56:11.000,0.33,34.11,0.27,0.18
2024-03-13T14:11:11.000,0.32,18.15,0.30,0.10
2024-03-13T14:26:11.000,0.30,344.41,0.29,-0.08
2024-03-13T14:41:11.000,0.42,349.67,0.41,-0.07
2024-03-13T14:56:11.000,0.42,342.57,0.40,-0.13
2024-03-13T15:11:11.000,0.32,343.36,0.30,-0.09
2024-03-13T15:26:11.000,0.25,330.08,0.22,-0.13
2024-03-13T15:41:11.000,0.34,325.15,0.28,-0.19
2024-03-13T15:56:11.000,0.58,330.87,0.51,-0.28
2024-03-13T16:11:11.000,0.32,283.36,0.07,-0.31
2024-03-13T16:26:11.000,0.41,313.27,0.28,-0.30
2024-03-13T16:41:11.000,0.47,328.05,0.40,-0.25
2024-03-13T16:56:11.000,0.61,327.91,0.52,-0.32
2024-03-13T17:11:11.000,0.29,284.46,0.07,-0.28
2024-03-13T17:26:11.000,0.28,324.37,0.23,-0.17
2024-03-13T17:41:11.000,0.06,303.42,0.03,-0.05
2024-03-13T17:56:11.000,0.30,334.16,0.27,-0.13
2024-03-13T18:11:11.000,0.25,254.79,-0.07,-0.24
2024-03-13T18:26:11.000,0.33,329.43,0.29,-0.17
2024-03-13T18:41:11.000,0.43,320.59,0.33,-0.27
2024-03-13T18:56:11.000,0.38,305.47,0.22,-0.31
2024-03-13T19:11:11.000,0.63,323.19,0.50,-0.37
2024-03-13T19:26:11.000,0.70,331.09,0.61,-0.34
2024-03-13T19:41:11.000,0.52,322.99,0.42,-0.31
2024-03-13T19:56:11.000,0.62,324.11,0.50,-0.36
2024-03-13T20:11:11.000,0.54,324.38,0.44,-0.31
2024-03-13T20:26:11.000,0.66,318.61,0.50,-0.44
2024-03-13T20:41:11.000,0.42,326.10,0.35,-0.23
2024-03-13T20:56:11.000,0.43,326.39,0.35,-0.24
2024-03-13T21:11:11.000,0.30,301.17,0.16,-0.26
2024-03-13T21:26:11.000,0.27,314.69,0.19,-0.19
2024-03-13T21:41:11.000,0.39,319.25,0.29,-0.25
2024-03-13T21:56:11.000,0.40,304.54,0.23,-0.33
2024-03-13T22:11:11.000,0.63,323.45,0.51,-0.38
2024-03-13T22:26:11.000,0.63,333.13,0.56,-0.29
2024-03-13T22:41:11.000,0.60,310.27,0.39,-0.46
2024-03-13T22:56:11.000,0.42,293.88,0.17,-0.38
2024-03-13T23:11:11.000,0.35,282.33,0.07,-0.34
2024-03-13T23:26:11.000,0.56,334.07,0.50,-0.24
2024-03-13T23:41:11.000,0.35,331.95,0.31,-0.16
2024-03-13T23:56:11.000,0.47,307.48,0.28,-0.37
2024-03-14T00:11:11.000,0.53,300.91,0.27,-0.45
2024-03-14T00:26:11.000,0.53,330.01,0.46,-0.26
2024-03-14T00:41:11.000,0.30,315.01,0.21,-0.21
2024-03-14T00:56:11.000,0.64,310.64,0.42,-0.49
2024-03-14T01:11:11.000,0.46,315.72,0.33,-0.32
2024-03-14T01:26:11.000,0.28,305.26,0.16,-0.23
2024-03-14T01:41:11.000,0.31,339.26,0.29,-0.11
2024-03-14T01:56:11.000,0.44,315.27,0.31,-0.31
2024-03-14T02:11:11.000,0.09,340.26,0.09,-0.03
2024-03-14T02:26:11.000,0.30,318.60,0.23,-0.20
2024-03-14T02:41:11.000,0.35,299.30,0.17,-0.31
2024-03-14T02:56:11.000,0.38,327.42,0.32,-0.21
2024-03-14T03:11:11.000,0.28,298.77,0.14,-0.25
2024-03-14T03:26:11.000,0.25,336.02,0.23,-0.10
2024-03-14T03:41:11.000,0.22,302.25,0.12,-0.18
2024-03-14T03:56:11.000,0.25,301.43,0.13,-0.22
2024-03-14T04:11:11.000,0.45,353.53,0.45,-0.05
2024-03-14T04:26:11.000,0.13,321.04,0.10,-0.08
2024-03-14T04:41:11.000,0.14,345.43,0.13,-0.03
2024-03-14T04:56:11.000,0.21,323.65,0.17,-0.12
2024-03-14T05:11:11.000,0.34,305.53,0.20,-0.28
2024-03-14T05:26:11.000,0.38,349.96,0.38,-0.07
2024-03-14T05:41:11.000,0.52,326.22,0.43,-0.29
2024-03-14T05:56:11.000,0.64,328.98,0.55,-0.33
2024-03-14T06:11:11.000,0.07,332.72,0.06,-0.03
2024-03-14T06:26:11.000,0.28,11.74,0.27,0.06
2024-03-14T06:41:11.000,0.14,211.82,-0.12,-0.07
2024-03-14T06:56:11.000,0.28,332.60,0.25,-0.13
2024-03-14T07:11:11.000,0.25,291.54,0.09,-0.24
2024-03-14T07:26:11.000,0.11,52.45,0.07,0.08
2024-03-14T07:41:11.000,0.62,310.46,0.40,-0.47
2024-03-14T07:56:11.000,0.55,315.24,0.39,-0.39
2024-03-14T08:11:11.000,0.49,319.95,0.38,-0.32
2024-03-14T08:26:11.000,0.60,297.73,0.28,-0.53
2024-03-14T08:41:11.000,0.51,308.35,0.31,-0.40
2024-03-14T08:56:11.000,0.74,315.50,0.53,-0.52
2024-03-14T09:11:11.000,0.55,296.88,0.25,-0.49
