Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
9/27/2023,16:18,0.104,-,0.212
9/27/2023,16:24,0.104,-,0.22
9/27/2023,16:30,0.105,-,0.225
9/27/2023,16:36,0.106,-,0.228
9/27/2023,16:42,0.106,-,0.227
9/27/2023,16:48,0.107,-,0.221
9/27/2023,16:54,0.108,-,0.224
9/27/2023,17:00,0.109,-,0.223
9/27/2023,17:06,0.11,-,0.23
9/27/2023,17:12,0.111,-,0.227
9/27/2023,17:18,0.113,-,0.227
9/27/2023,17:24,0.114,-,0.242
9/27/2023,17:30,0.115,-,0.245
9/27/2023,17:36,0.117,-,0.239
9/27/2023,17:42,0.118,-,0.237
9/27/2023,17:48,0.12,-,0.24
9/27/2023,17:54,0.122,-,0.244
9/27/2023,18:00,0.124,-,0.246
9/27/2023,18:06,0.126,-,0.258
9/27/2023,18:12,0.127,-,0.273
9/27/2023,18:18,0.13,-,0.263
9/27/2023,18:24,0.132,-,0.269
9/27/2023,18:30,0.134,-,0.262
9/27/2023,18:36,0.136,-,0.265
9/27/2023,18:42,0.138,-,0.266
9/27/2023,18:48,0.141,-,0.276
9/27/2023,18:54,0.143,-,0.292
9/27/2023,19:00,0.146,-,0.29
9/27/2023,19:06,0.148,-,0.295
9/27/2023,19:12,0.151,-,0.288
9/27/2023,19:18,0.154,-,0.286
9/27/2023,19:24,0.157,-,0.286
9/27/2023,19:30,0.159,-,0.289
9/27/2023,19:36,0.162,-,0.293
9/27/2023,19:42,0.165,-,0.308
9/27/2023,19:48,0.168,-,0.318
9/27/2023,19:54,0.171,-,0.321
9/27/2023,20:00,0.174,-,0.323
9/27/2023,20:06,0.177,-,0.321
9/27/2023,20:12,0.18,-,0.326
9/27/2023,20:18,0.183,-,0.323
9/27/2023,20:24,0.186,-,0.325
9/27/2023,20:30,0.189,-,0.328
9/27/2023,20:36,0.191,-,0.334
9/27/2023,20:42,0.194,-,0.341
9/27/2023,20:48,0.197,-,0.351
9/27/2023,20:54,0.2,-,0.35
9/27/2023,21:00,0.203,-,0.353
9/27/2023,21:06,0.206,-,0.349
9/27/2023,21:12,0.209,-,0.351
9/27/2023,21:18,0.211,-,0.356
9/27/2023,21:24,0.214,-,0.363
9/27/2023,21:30,0.217,-,0.37
9/27/2023,21:36,0.219,-,0.372
9/27/2023,21:42,0.222,-,0.366
9/27/2023,21:48,0.224,-,0.36
9/27/2023,21:54,0.226,-,0.358
9/27/2023,22:00,0.229,-,0.369
9/27/2023,22:06,0.231,-,0.368
9/27/2023,22:12,0.233,-,0.376
9/27/2023,22:18,0.235,-,0.382
9/27/2023,22:24,0.237,-,0.379
9/27/2023,22:30,0.239,-,0.369
9/27/2023,22:36,0.241,-,0.375
9/27/2023,22:42,0.242,-,0.378
9/27/2023,22:48,0.244,-,0.379
9/27/2023,22:54,0.246,-,0.379
9/27/2023,23:00,0.247,-,0.38
9/27/2023,23:06,0.248,-,0.381
9/27/2023,23:12,0.25,-,0.378
9/27/2023,23:18,0.251,-,0.387
9/27/2023,23:24,0.252,-,0.387
9/27/2023,23:30,0.253,-,0.386
9/27/2023,23:36,0.254,-,0.385
9/27/2023,23:42,0.255,-,0.386
9/27/2023,23:48,0.255,-,0.376
9/27/2023,23:54,0.256,-,0.366
9/28/2023,0:00,0.256,-,0.366
9/28/2023,0:06,0.257,-,0.373
9/28/2023,0:12,0.257,-,0.374
9/28/2023,0:18,0.257,-,0.386
9/28/2023,0:24,0.258,-,0.383
9/28/2023,0:30,0.258,-,0.375
9/28/2023,0:36,0.258,-,0.369
9/28/2023,0:42,0.258,-,0.362
9/28/2023,0:48,0.258,-,0.359
9/28/2023,0:54,0.257,-,0.364
9/28/2023,1:00,0.257,-,0.374
9/28/2023,1:06,0.257,-,0.377
9/28/2023,1:12,0.256,-,0.375
9/28/2023,1:18,0.256,-,0.363
9/28/2023,1:24,0.255,-,0.363
9/28/2023,1:30,0.254,-,0.359
9/28/2023,1:36,0.254,-,0.352
9/28/2023,1:42,0.253,-,0.343
9/28/2023,1:48,0.252,-,0.351
9/28/2023,1:54,0.251,-,0.359
9/28/2023,2:00,0.25,-,0.361
9/28/2023,2:06,0.249,-,0.36
9/28/2023,2:12,0.248,-,0.357
9/28/2023,2:18,0.247,-,0.363
9/28/2023,2:24,0.245,-,0.357
9/28/2023,2:30,0.244,-,0.355
9/28/2023,2:36,0.243,-,0.356
9/28/2023,2:42,0.241,-,0.359
9/28/2023,2:48,0.24,-,0.361
9/28/2023,2:54,0.238,-,0.365
9/28/2023,3:00,0.237,-,0.363
9/28/2023,3:06,0.235,-,0.356
9/28/2023,3:12,0.234,-,0.354
9/28/2023,3:18,0.232,-,0.345
9/28/2023,3:24,0.23,-,0.343
9/28/2023,3:30,0.228,-,0.338
9/28/2023,3:36,0.227,-,0.343
9/28/2023,3:42,0.225,-,0.352
9/28/2023,3:48,0.223,-,0.356
9/28/2023,3:54,0.221,-,0.35
9/28/2023,4:00,0.22,-,0.342
9/28/2023,4:06,0.218,-,0.324
9/28/2023,4:12,0.216,-,0.317
9/28/2023,4:18,0.214,-,0.319
9/28/2023,4:24,0.212,-,0.317
9/28/2023,4:30,0.21,-,0.32
9/28/2023,4:36,0.208,-,0.32
9/28/2023,4:42,0.207,-,0.319
9/28/2023,4:48,0.205,-,0.31
9/28/2023,4:54,0.203,-,0.308
9/28/2023,5:00,0.201,-,0.307
9/28/2023,5:06,0.2,-,0.306
9/28/2023,5:12,0.198,-,0.3
9/28/2023,5:18,0.196,-,0.299
9/28/2023,5:24,0.194,-,0.302
9/28/2023,5:30,0.193,-,0.297
9/28/2023,5:36,0.191,-,0.298
9/28/2023,5:42,0.19,-,0.303
9/28/2023,5:48,0.188,-,0.306
9/28/2023,5:54,0.187,-,0.304
9/28/2023,6:00,0.185,-,0.297
9/28/2023,6:06,0.184,-,0.296
9/28/2023,6:12,0.182,-,0.295
9/28/2023,6:18,0.181,-,0.292
9/28/2023,6:24,0.18,-,0.292
9/28/2023,6:30,0.179,-,0.3
9/28/2023,6:36,0.178,-,0.306
9/28/2023,6:42,0.176,-,0.301
9/28/2023,6:48,0.175,-,0.302
9/28/2023,6:54,0.174,-,0.3
9/28/2023,7:00,0.174,-,0.299
9/28/2023,7:06,0.173,-,0.298
9/28/2023,7:12,0.172,-,0.299
9/28/2023,7:18,0.171,-,0.309
9/28/2023,7:24,0.17,-,0.311
9/28/2023,7:30,0.17,-,0.309
9/28/2023,7:36,0.169,-,0.309
9/28/2023,7:42,0.168,-,0.311
9/28/2023,7:48,0.168,-,0.31
9/28/2023,7:54,0.167,-,0.314
9/28/2023,8:00,0.167,-,0.318
9/28/2023,8:06,0.166,-,0.319
9/28/2023,8:12,0.166,-,0.315
9/28/2023,8:18,0.165,-,0.317
9/28/2023,8:24,0.165,-,0.316
9/28/2023,8:30,0.165,-,0.315
9/28/2023,8:36,0.164,-,0.317
9/28/2023,8:42,0.164,-,0.312
9/28/2023,8:48,0.164,-,0.31
9/28/2023,8:54,0.164,-,0.31
9/28/2023,9:00,0.163,-,0.31
9/28/2023,9:06,0.163,-,0.314
9/28/2023,9:12,0.163,-,0.32
9/28/2023,9:18,0.162,-,0.322
9/28/2023,9:24,0.162,-,0.317
9/28/2023,9:30,0.162,-,0.311
9/28/2023,9:36,0.162,-,0.303
9/28/2023,9:42,0.161,-,0.304
9/28/2023,9:48,0.161,-,0.304
9/28/2023,9:54,0.161,-,0.31
9/28/2023,10:00,0.16,-,0.314
9/28/2023,10:06,0.16,-,0.315
9/28/2023,10:12,0.16,-,0.309
9/28/2023,10:18,0.159,-,0.306
9/28/2023,10:24,0.159,-,0.297
9/28/2023,10:30,0.159,-,0.298
9/28/2023,10:36,0.158,-,0.294
9/28/2023,10:42,0.158,-,0.3
9/28/2023,10:48,0.158,-,0.303
9/28/2023,10:54,0.157,-,0.304
9/28/2023,11:00,0.157,-,0.295
9/28/2023,11:06,0.156,-,0.295
9/28/2023,11:12,0.156,-,0.288
9/28/2023,11:18,0.155,-,0.281
9/28/2023,11:24,0.155,-,0.281
9/28/2023,11:30,0.154,-,0.282
9/28/2023,11:36,0.154,-,0.284
9/28/2023,11:42,0.153,-,0.282
9/28/2023,11:48,0.153,-,0.28
9/28/2023,11:54,0.152,-,0.275
9/28/2023,12:00,0.152,-,0.272
9/28/2023,12:06,0.151,-,0.27
9/28/2023,12:12,0.151,-,0.266
9/28/2023,12:18,0.15,-,0.259
9/28/2023,12:24,0.15,-,0.257
9/28/2023,12:30,0.149,-,0.259
9/28/2023,12:36,0.149,-,0.254
9/28/2023,12:42,0.148,-,0.253
9/28/2023,12:48,0.148,-,0.257
9/28/2023,12:54,0.147,-,0.248
9/28/2023,13:00,0.147,-,0.245
9/28/2023,13:06,0.146,-,0.24
9/28/2023,13:12,0.146,-,0.235
9/28/2023,13:18,0.145,-,0.233
9/28/2023,13:24,0.145,-,0.236
9/28/2023,13:30,0.144,-,0.233
9/28/2023,13:36,0.144,-,0.233
9/28/2023,13:42,0.143,-,0.23
9/28/2023,13:48,0.143,-,0.229
9/28/2023,13:54,0.143,-,0.228
9/28/2023,14:00,0.142,-,0.226
9/28/2023,14:06,0.142,-,0.223
9/28/2023,14:12,0.141,-,0.227
9/28/2023,14:18,0.141,-,0.226
9/28/2023,14:24,0.141,-,0.223
9/28/2023,14:30,0.14,-,0.222
9/28/2023,14:36,0.14,-,0.225
9/28/2023,14:42,0.14,-,0.227
9/28/2023,14:48,0.139,-,0.226
9/28/2023,14:54,0.139,-,0.229
9/28/2023,15:00,0.139,-,0.23
9/28/2023,15:06,0.138,-,0.231
9/28/2023,15:12,0.138,-,0.23
9/28/2023,15:18,0.138,-,0.235
9/28/2023,15:24,0.137,-,0.238
9/28/2023,15:30,0.137,-,0.243
9/28/2023,15:36,0.137,-,0.241
9/28/2023,15:42,0.137,-,0.244
9/28/2023,15:48,0.136,-,0.248
9/28/2023,15:54,0.136,-,0.249
9/28/2023,16:00,0.136,-,0.247
9/28/2023,16:06,0.136,-,0.254
9/28/2023,16:12,0.136,-,0.258
9/28/2023,16:18,0.135,-,0.256
9/28/2023,16:24,0.135,-,0.261
9/28/2023,16:30,0.135,-,0.262
9/28/2023,16:36,0.135,-,0.259
9/28/2023,16:42,0.135,-,0.257
9/28/2023,16:48,0.135,-,0.254
9/28/2023,16:54,0.135,-,0.258
9/28/2023,17:00,0.135,-,0.262
9/28/2023,17:06,0.136,-,0.261
9/28/2023,17:12,0.136,-,0.265
9/28/2023,17:18,0.136,-,0.261
9/28/2023,17:24,0.136,-,0.256
9/28/2023,17:30,0.137,-,0.259
9/28/2023,17:36,0.137,-,0.268
9/28/2023,17:42,0.137,-,0.267
9/28/2023,17:48,0.138,-,0.265
9/28/2023,17:54,0.139,-,0.265
9/28/2023,18:00,0.139,-,0.265
9/28/2023,18:06,0.14,-,0.267
9/28/2023,18:12,0.141,-,0.273
9/28/2023,18:18,0.142,-,0.276
9/28/2023,18:24,0.142,-,0.282
9/28/2023,18:30,0.143,-,0.278
9/28/2023,18:36,0.144,-,0.276
9/28/2023,18:42,0.146,-,0.284
9/28/2023,18:48,0.147,-,0.283
9/28/2023,18:54,0.148,-,0.281
9/28/2023,19:00,0.149,-,0.283
9/28/2023,19:06,0.151,-,0.291
9/28/2023,19:12,0.152,-,0.294
9/28/2023,19:18,0.154,-,0.294
9/28/2023,19:24,0.155,-,0.292
9/28/2023,19:30,0.157,-,0.3
9/28/2023,19:36,0.159,-,0.29
9/28/2023,19:42,0.16,-,0.301
9/28/2023,19:48,0.162,-,0.306
9/28/2023,19:54,0.164,-,0.315
9/28/2023,20:00,0.166,-,0.313
9/28/2023,20:06,0.168,-,0.317
9/28/2023,20:12,0.17,-,0.318
9/28/2023,20:18,0.172,-,0.314
9/28/2023,20:24,0.174,-,0.315
9/28/2023,20:30,0.176,-,0.32
9/28/2023,20:36,0.178,-,0.325
9/28/2023,20:42,0.18,-,0.334
9/28/2023,20:48,0.182,-,0.342
9/28/2023,20:54,0.184,-,0.346
9/28/2023,21:00,0.186,-,0.351
9/28/2023,21:06,0.189,-,0.346
9/28/2023,21:12,0.191,-,0.344
9/28/2023,21:18,0.193,-,0.336
9/28/2023,21:24,0.195,-,0.333
9/28/2023,21:30,0.197,-,0.337
9/28/2023,21:36,0.199,-,0.352
9/28/2023,21:42,0.2,-,0.372
9/28/2023,21:48,0.202,-,0.374
9/28/2023,21:54,0.204,-,0.365
9/28/2023,22:00,0.206,-,0.359
9/28/2023,22:06,0.208,-,0.359
9/28/2023,22:12,0.209,-,0.364
9/28/2023,22:18,0.211,-,0.359
9/28/2023,22:24,0.212,-,0.366
9/28/2023,22:30,0.214,-,0.373
9/28/2023,22:36,0.215,-,0.379
9/28/2023,22:42,0.216,-,0.371
9/28/2023,22:48,0.217,-,0.369
9/28/2023,22:54,0.218,-,0.366
9/28/2023,23:00,0.22,-,0.36
9/28/2023,23:06,0.22,-,0.363
9/28/2023,23:12,0.221,-,0.363
9/28/2023,23:18,0.222,-,0.362
9/28/2023,23:24,0.223,-,0.365
9/28/2023,23:30,0.223,-,0.375
9/28/2023,23:36,0.224,-,0.375
9/28/2023,23:42,0.224,-,0.368
9/28/2023,23:48,0.225,-,0.366
9/28/2023,23:54,0.225,-,0.37
9/29/2023,0:00,0.225,-,0.373
9/29/2023,0:06,0.225,-,0.371
9/29/2023,0:12,0.225,-,0.37
9/29/2023,0:18,0.225,-,0.367
9/29/2023,0:24,0.225,-,0.368
9/29/2023,0:30,0.225,-,0.366
9/29/2023,0:36,0.225,-,0.363
9/29/2023,0:42,0.225,-,0.365
9/29/2023,0:48,0.224,-,0.355
9/29/2023,0:54,0.224,-,0.351
9/29/2023,1:00,0.223,-,0.348
9/29/2023,1:06,0.223,-,0.344
9/29/2023,1:12,0.222,-,0.345
9/29/2023,1:18,0.222,-,0.345
9/29/2023,1:24,0.221,-,0.347
9/29/2023,1:30,0.22,-,0.346
9/29/2023,1:36,0.219,-,0.347
9/29/2023,1:42,0.219,-,0.343
9/29/2023,1:48,0.218,-,0.335
9/29/2023,1:54,0.217,-,0.325
9/29/2023,2:00,0.216,-,0.319
9/29/2023,2:06,0.215,-,0.322
9/29/2023,2:12,0.214,-,0.328
9/29/2023,2:18,0.213,-,0.328
9/29/2023,2:24,0.212,-,0.324
9/29/2023,2:30,0.211,-,0.315
9/29/2023,2:36,0.209,-,0.309
9/29/2023,2:42,0.208,-,0.296
9/29/2023,2:48,0.207,-,0.296
9/29/2023,2:54,0.206,-,0.299
9/29/2023,3:00,0.205,-,0.307
9/29/2023,3:06,0.203,-,0.313
9/29/2023,3:12,0.202,-,0.317
9/29/2023,3:18,0.201,-,0.305
9/29/2023,3:24,0.2,-,0.295
9/29/2023,3:30,0.198,-,0.291
9/29/2023,3:36,0.197,-,0.284
9/29/2023,3:42,0.196,-,0.287
9/29/2023,3:48,0.194,-,0.285
9/29/2023,3:54,0.193,-,0.293
9/29/2023,4:00,0.192,-,0.296
9/29/2023,4:06,0.19,-,0.299
9/29/2023,4:12,0.189,-,0.294
9/29/2023,4:18,0.188,-,0.289
9/29/2023,4:24,0.186,-,0.281
9/29/2023,4:30,0.185,-,0.282
9/29/2023,4:36,0.184,-,0.288
9/29/2023,4:42,0.182,-,0.289
9/29/2023,4:48,0.181,-,0.294
9/29/2023,4:54,0.18,-,0.291
9/29/2023,5:00,0.178,-,0.287
9/29/2023,5:06,0.177,-,0.282
9/29/2023,5:12,0.176,-,0.275
9/29/2023,5:18,0.175,-,0.267
9/29/2023,5:24,0.174,-,0.273
9/29/2023,5:30,0.173,-,0.276
9/29/2023,5:36,0.171,-,0.281
9/29/2023,5:42,0.17,-,0.279
9/29/2023,5:48,0.169,-,0.276
9/29/2023,5:54,0.169,-,0.27
9/29/2023,6:00,0.168,-,0.267
9/29/2023,6:06,0.167,-,0.255
9/29/2023,6:12,0.166,-,0.26
9/29/2023,6:18,0.165,-,0.26
9/29/2023,6:24,0.165,-,0.269
9/29/2023,6:30,0.164,-,0.272
9/29/2023,6:36,0.164,-,0.277
9/29/2023,6:42,0.163,-,0.27
9/29/2023,6:48,0.163,-,0.268
9/29/2023,6:54,0.162,-,0.263
9/29/2023,7:00,0.162,-,0.263
9/29/2023,7:06,0.162,-,0.268
9/29/2023,7:12,0.162,-,0.276
9/29/2023,7:18,0.162,-,0.28
9/29/2023,7:24,0.162,-,0.277
9/29/2023,7:30,0.162,-,0.273
9/29/2023,7:36,0.162,-,0.268
9/29/2023,7:42,0.162,-,0.269
9/29/2023,7:48,0.163,-,0.271
9/29/2023,7:54,0.163,-,0.274
9/29/2023,8:00,0.163,-,0.28
9/29/2023,8:06,0.164,-,0.279
9/29/2023,8:12,0.164,-,0.281
9/29/2023,8:18,0.165,-,0.278
9/29/2023,8:24,0.166,-,0.278
9/29/2023,8:30,0.166,-,0.279
9/29/2023,8:36,0.167,-,0.288
9/29/2023,8:42,0.168,-,0.292
9/29/2023,8:48,0.168,-,0.294
9/29/2023,8:54,0.169,-,0.291
9/29/2023,9:00,0.17,-,0.29
9/29/2023,9:06,0.171,-,0.294
9/29/2023,9:12,0.172,-,0.296
9/29/2023,9:18,0.173,-,0.298
9/29/2023,9:24,0.174,-,0.304
9/29/2023,9:30,0.174,-,0.307
9/29/2023,9:36,0.175,-,0.315
9/29/2023,9:42,0.176,-,0.314
9/29/2023,9:48,0.177,-,0.311
9/29/2023,9:54,0.178,-,0.303
9/29/2023,10:00,0.179,-,0.301
9/29/2023,10:06,0.179,-,0.295
9/29/2023,10:12,0.18,-,0.3
9/29/2023,10:18,0.181,-,0.3
9/29/2023,10:24,0.182,-,0.307
9/29/2023,10:30,0.182,-,0.312
9/29/2023,10:36,0.183,-,0.307
9/29/2023,10:42,0.184,-,0.306
9/29/2023,10:48,0.184,-,0.308
9/29/2023,10:54,0.185,-,0.311
9/29/2023,11:00,0.185,-,0.315
9/29/2023,11:06,0.186,-,0.318
9/29/2023,11:12,0.186,-,0.32
9/29/2023,11:18,0.186,-,0.324
9/29/2023,11:24,0.187,-,0.322
9/29/2023,11:30,0.187,-,0.323
9/29/2023,11:36,0.187,-,0.32
9/29/2023,11:42,0.187,-,0.315
9/29/2023,11:48,0.187,-,0.313
9/29/2023,11:54,0.187,-,0.317
9/29/2023,12:00,0.187,-,0.321
9/29/2023,12:06,0.187,-,0.318
9/29/2023,12:12,0.187,-,0.319
9/29/2023,12:18,0.187,-,0.317
9/29/2023,12:24,0.187,-,0.318
9/29/2023,12:30,0.187,-,0.316
9/29/2023,12:36,0.187,-,0.319
9/29/2023,12:42,0.187,-,0.322
9/29/2023,12:48,0.186,-,0.323
9/29/2023,12:54,0.186,-,0.323
9/29/2023,13:00,0.186,-,0.326
9/29/2023,13:06,0.186,-,0.32
9/29/2023,13:12,0.185,-,0.32
9/29/2023,13:18,0.185,-,0.319
9/29/2023,13:24,0.185,-,0.316
9/29/2023,13:30,0.184,-,0.31
9/29/2023,13:36,0.184,-,0.306
9/29/2023,13:42,0.184,-,0.304
9/29/2023,13:48,0.183,-,0.302
9/29/2023,13:54,0.183,-,0.303
9/29/2023,14:00,0.182,-,0.302
9/29/2023,14:06,0.182,-,0.308
9/29/2023,14:12,0.182,-,0.31
9/29/2023,14:18,0.181,-,0.307
9/29/2023,14:24,0.181,-,0.304
9/29/2023,14:30,0.181,-,0.301
9/29/2023,14:36,0.18,-,0.299
9/29/2023,14:42,0.18,-,0.295
9/29/2023,14:48,0.18,-,0.291
9/29/2023,14:54,0.179,-,0.289
9/29/2023,15:00,0.179,-,0.293
9/29/2023,15:06,0.179,-,0.292
9/29/2023,15:12,0.178,-,0.292
9/29/2023,15:18,0.178,-,0.288
9/29/2023,15:24,0.178,-,0.288
9/29/2023,15:30,0.177,-,0.286
9/29/2023,15:36,0.177,-,0.284
9/29/2023,15:42,0.176,-,0.287
9/29/2023,15:48,0.176,-,0.285
9/29/2023,15:54,0.176,-,0.294
9/29/2023,16:00,0.175,-,0.302
9/29/2023,16:06,0.175,-,0.308
9/29/2023,16:12,0.175,-,0.304
9/29/2023,16:18,0.174,-,0.301
9/29/2023,16:24,0.174,-,0.297
9/29/2023,16:30,0.174,-,0.296
9/29/2023,16:36,0.173,-,0.3
9/29/2023,16:42,0.173,-,0.305
9/29/2023,16:48,0.172,-,0.312
9/29/2023,16:54,0.172,-,0.318
9/29/2023,17:00,0.172,-,0.317
9/29/2023,17:06,0.171,-,0.317
9/29/2023,17:12,0.171,-,0.314
9/29/2023,17:18,0.171,-,0.316
9/29/2023,17:24,0.17,-,0.324
9/29/2023,17:30,0.17,-,0.325
9/29/2023,17:36,0.17,-,0.326
9/29/2023,17:42,0.169,-,0.318
9/29/2023,17:48,0.169,-,0.314
9/29/2023,17:54,0.169,-,0.308
9/29/2023,18:00,0.168,-,0.301
9/29/2023,18:06,0.168,-,0.293
9/29/2023,18:12,0.168,-,0.296
9/29/2023,18:18,0.168,-,0.301
9/29/2023,18:24,0.168,-,0.305
9/29/2023,18:30,0.168,-,0.307
9/29/2023,18:36,0.168,-,0.308
9/29/2023,18:42,0.168,-,0.313
9/29/2023,18:48,0.168,-,0.307
9/29/2023,18:54,0.168,-,0.309
9/29/2023,19:00,0.168,-,0.312
9/29/2023,19:06,0.168,-,0.312
9/29/2023,19:12,0.168,-,0.31
9/29/2023,19:18,0.169,-,0.314
9/29/2023,19:24,0.169,-,0.315
9/29/2023,19:30,0.169,-,0.313
9/29/2023,19:36,0.17,-,0.318
9/29/2023,19:42,0.17,-,0.319
9/29/2023,19:48,0.171,-,0.321
9/29/2023,19:54,0.171,-,0.321
9/29/2023,20:00,0.172,-,0.322
9/29/2023,20:06,0.173,-,0.317
9/29/2023,20:12,0.173,-,0.319
9/29/2023,20:18,0.174,-,0.307
9/29/2023,20:24,0.175,-,0.31
9/29/2023,20:30,0.176,-,0.313
9/29/2023,20:36,0.177,-,0.306
9/29/2023,20:42,0.178,-,0.305
9/29/2023,20:48,0.178,-,0.311
9/29/2023,20:54,0.179,-,0.315
9/29/2023,21:00,0.18,-,0.325
9/29/2023,21:06,0.181,-,0.326
9/29/2023,21:12,0.182,-,0.326
9/29/2023,21:18,0.183,-,0.333
9/29/2023,21:24,0.184,-,0.339
9/29/2023,21:30,0.185,-,0.341
9/29/2023,21:36,0.186,-,0.343
9/29/2023,21:42,0.187,-,0.352
9/29/2023,21:48,0.188,-,0.353
9/29/2023,21:54,0.189,-,0.348
9/29/2023,22:00,0.19,-,0.345
9/29/2023,22:06,0.191,-,0.344
9/29/2023,22:12,0.192,-,0.333
9/29/2023,22:18,0.193,-,0.339
9/29/2023,22:24,0.193,-,0.341
9/29/2023,22:30,0.194,-,0.338
9/29/2023,22:36,0.195,-,0.341
9/29/2023,22:42,0.195,-,0.348
9/29/2023,22:48,0.196,-,0.349
9/29/2023,22:54,0.196,-,0.351
9/29/2023,23:00,0.197,-,0.35
9/29/2023,23:06,0.197,-,0.351
9/29/2023,23:12,0.197,-,0.352
9/29/2023,23:18,0.197,-,0.357
9/29/2023,23:24,0.197,-,0.363
9/29/2023,23:30,0.197,-,0.367
9/29/2023,23:36,0.197,-,0.367
9/29/2023,23:42,0.197,-,0.359
9/29/2023,23:48,0.197,-,0.354
9/29/2023,23:54,0.197,-,0.348
9/30/2023,0:00,0.196,-,0.346
9/30/2023,0:06,0.196,-,0.351
9/30/2023,0:12,0.195,-,0.352
9/30/2023,0:18,0.195,-,0.349
9/30/2023,0:24,0.194,-,0.355
9/30/2023,0:30,0.193,-,0.356
9/30/2023,0:36,0.192,-,0.345
9/30/2023,0:42,0.192,-,0.34
9/30/2023,0:48,0.191,-,0.342
9/30/2023,0:54,0.19,-,0.343
9/30/2023,1:00,0.189,-,0.345
9/30/2023,1:06,0.188,-,0.344
9/30/2023,1:12,0.187,-,0.342
9/30/2023,1:18,0.185,-,0.332
9/30/2023,1:24,0.184,-,0.326
9/30/2023,1:30,0.183,-,0.326
9/30/2023,1:36,0.182,-,0.321
9/30/2023,1:42,0.181,-,0.31
9/30/2023,1:48,0.179,-,0.306
9/30/2023,1:54,0.178,-,0.31
9/30/2023,2:00,0.177,-,0.314
9/30/2023,2:06,0.175,-,0.316
9/30/2023,2:12,0.174,-,0.319
9/30/2023,2:18,0.173,-,0.315
9/30/2023,2:24,0.172,-,0.301
9/30/2023,2:30,0.17,-,0.291
9/30/2023,2:36,0.169,-,0.29
9/30/2023,2:42,0.168,-,0.29
9/30/2023,2:48,0.166,-,0.291
9/30/2023,2:54,0.165,-,0.286
9/30/2023,3:00,0.164,-,0.284
9/30/2023,3:06,0.163,-,0.273
9/30/2023,3:12,0.161,-,0.269
9/30/2023,3:18,0.16,-,0.259
9/30/2023,3:24,0.159,-,0.257
9/30/2023,3:30,0.158,-,0.258
9/30/2023,3:36,0.156,-,0.259
9/30/2023,3:42,0.155,-,0.254
9/30/2023,3:48,0.154,-,0.252
9/30/2023,3:54,0.153,-,0.25
9/30/2023,4:00,0.152,-,0.244
9/30/2023,4:06,0.151,-,0.239
9/30/2023,4:12,0.15,-,0.244
9/30/2023,4:18,0.149,-,0.241
9/30/2023,4:24,0.148,-,0.242
9/30/2023,4:30,0.147,-,0.244
9/30/2023,4:36,0.146,-,0.247
9/30/2023,4:42,0.145,-,0.239
9/30/2023,4:48,0.144,-,0.238
9/30/2023,4:54,0.143,-,0.236
9/30/2023,5:00,0.142,-,0.236
9/30/2023,5:06,0.142,-,0.236
9/30/2023,5:12,0.141,-,0.234
9/30/2023,5:18,0.14,-,0.237
9/30/2023,5:24,0.139,-,0.241
9/30/2023,5:30,0.139,-,0.25
9/30/2023,5:36,0.138,-,0.256
9/30/2023,5:42,0.137,-,0.259
9/30/2023,5:48,0.137,-,0.258
9/30/2023,5:54,0.136,-,0.256
9/30/2023,6:00,0.136,-,0.246
9/30/2023,6:06,0.136,-,0.238
9/30/2023,6:12,0.135,-,0.23
9/30/2023,6:18,0.135,-,0.226
9/30/2023,6:24,0.135,-,0.227
9/30/2023,6:30,0.135,-,0.226
9/30/2023,6:36,0.135,-,0.222
9/30/2023,6:42,0.135,-,0.223
9/30/2023,6:48,0.135,-,0.227
9/30/2023,6:54,0.135,-,0.226
9/30/2023,7:00,0.135,-,0.221
9/30/2023,7:06,0.135,-,0.218
9/30/2023,7:12,0.136,-,0.215
9/30/2023,7:18,0.136,-,0.216
9/30/2023,7:24,0.136,-,0.224
9/30/2023,7:30,0.137,-,0.223
9/30/2023,7:36,0.138,-,0.227
9/30/2023,7:42,0.138,-,0.227
9/30/2023,7:48,0.139,-,0.239
9/30/2023,7:54,0.14,-,0.241
9/30/2023,8:00,0.141,-,0.246
9/30/2023,8:06,0.142,-,0.248
9/30/2023,8:12,0.144,-,0.261
9/30/2023,8:18,0.145,-,0.27
9/30/2023,8:24,0.146,-,0.27
9/30/2023,8:30,0.147,-,0.269
9/30/2023,8:36,0.149,-,0.264
9/30/2023,8:42,0.15,-,0.263
9/30/2023,8:48,0.152,-,0.258
9/30/2023,8:54,0.154,-,0.255
9/30/2023,9:00,0.155,-,0.262
9/30/2023,9:06,0.157,-,0.27
9/30/2023,9:12,0.159,-,0.276
9/30/2023,9:18,0.161,-,0.275
9/30/2023,9:24,0.163,-,0.273
9/30/2023,9:30,0.165,-,0.271
9/30/2023,9:36,0.167,-,0.275
9/30/2023,9:42,0.169,-,0.281
9/30/2023,9:48,0.17,-,0.293
9/30/2023,9:54,0.172,-,0.3
9/30/2023,10:00,0.174,-,0.313
9/30/2023,10:06,0.176,-,0.322
9/30/2023,10:12,0.178,-,0.317
9/30/2023,10:18,0.18,-,0.312
9/30/2023,10:24,0.182,-,0.307
9/30/2023,10:30,0.184,-,0.314
9/30/2023,10:36,0.186,-,0.32
9/30/2023,10:42,0.188,-,0.322
